ID,Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
64841,GNPNAT1,342.5411264674,-2.5916198933,0.4937002206,-5.2493796544,1.52612261078941e-07,1.39160147205029e-06
2729,GCLC,304.3006025354,-2.5987890682,0.495547478,-5.2442786683,1.5689491847938e-07,1.42970624258278e-06
54873,PALMD,36.0331647152,-7.7214461318,1.4726196196,-5.2433405266,1.57695110444607e-07,1.43604760298399e-06
55890,GPRC5C,66.7697411606,-4.8130328164,0.918414556,-5.2405885611,1.60065245237653e-07,1.45666778696447e-06
124930,ANKRD13B,116.2323246275,-3.4002529167,0.6492835419,-5.2369307048,1.63268956610799e-07,1.48443551086912e-06
130576,LYPD6B,33.5220189785,9.2486477013,1.7660676314,5.2368593008,1.63332108284314e-07,1.48443551086912e-06
23475,QPRT,46.7082065113,4.6567319261,0.8895243303,5.2350810063,1.6491252052188e-07,1.49781035294575e-06
91607,SLFN11,221.253246799,-2.669600595,0.5100817263,-5.2336722866,1.66174969180705e-07,1.50828157590582e-06
347735,SERINC2,67.0772665469,-4.7545552751,0.9086769239,-5.2323935493,1.67329019000213e-07,1.51775577247295e-06
9447,AIM2,29.05975592,9.3524549495,1.7877044749,5.2315441848,1.68099842451235e-07,1.523743733187e-06
728175,LINC02363,45.6962831033,8.4793881718,1.6211180574,5.2305802979,1.68978757321676e-07,1.53070296681721e-06
83595,SOX7,42.1505535155,-5.4881055868,1.0492829354,-5.230339122,1.69199366241111e-07,1.53169367112022e-06
84501,SPIRE2,51.8835846781,-5.2898308851,1.011415943,-5.2301240866,1.69396298682906e-07,1.53246888079168e-06
29984,RHOD,110.4125108533,-3.974305219,0.7600852545,-5.2287624257,1.70648481179795e-07,1.54278328126369e-06
6840,SVIL,459.6825567624,-6.268623262,1.1989235053,-5.2285431343,1.70850976293491e-07,1.54360045445215e-06
10732,TCFL5,378.9094477339,-2.1865783601,0.4182194261,-5.2283041471,1.71071923157585e-07,1.54458315407002e-06
1029,CDKN2A,156.0774802987,-3.0680601286,0.5874037256,-5.2230859205,1.7596569032329e-07,1.58772712323813e-06
10235,RASGRP2,35.6184600754,6.0069397139,1.1502133767,5.2224568376,1.76564720671136e-07,1.59208882706017e-06
51776,MAP3K20,356.9887890497,-2.46488238,0.4720086779,-5.2221124218,1.7689351765319e-07,1.59400971503061e-06
10769,PLK2,665.1614950754,-5.7344452504,1.0987911425,-5.2188673794,1.80020604154202e-07,1.62112733721335e-06
23498,HAAO,28.7419726609,9.3302160137,1.7884081221,5.2170507941,1.81794419604515e-07,1.63603095655854e-06
64764,CREB3L2,351.5747819163,2.2511930485,0.4315692284,5.2162964839,1.8253592429235e-07,1.64163105263316e-06
8303,SNN,91.6022686765,3.2599328068,0.6258333257,5.2089472911,1.89915049719421e-07,1.70688010416887e-06
2201,FBN2,69.3957891631,-4.6369256392,0.8904166908,-5.2075906565,1.91308378123108e-07,1.71828118615596e-06
20,ABCA2,918.468236275,-5.8374522891,1.1211682299,-5.2065801845,1.92352596385961e-07,1.72653383288025e-06
84632,AFAP1L2,38.2036913337,5.5860145498,1.0731011538,5.2054874138,1.93488062135973e-07,1.73559421990241e-06
57471,ERMN,28.5185701141,9.3194479657,1.7906673434,5.2044551994,1.94566553991428e-07,1.74413208457551e-06
1731,SEPT1,295.5133741277,5.8638181627,1.1267341783,5.2042604861,1.94770647291808e-07,1.74482566204353e-06
51290,ERGIC2,265.167842076,-2.5135117186,0.4829938428,-5.2040243493,1.95018437293609e-07,1.74590953387236e-06
29933,GPR132,50.9217956972,4.6145122049,0.8868478549,5.2032737964,1.95808054326213e-07,1.75183957116155e-06
55722,CEP72,225.1393537457,-2.6463463925,0.5086140601,-5.2030539462,1.96039931660883e-07,1.75277520716799e-06
10096,ACTR3,1239.888247424,1.9019779601,0.3656710858,5.2013353915,1.97861670309171e-07,1.76791520992017e-06
9110,MTMR4,491.3240374395,1.8797368827,0.3615128103,5.1996411445,1.99673652967528e-07,1.78294846154987e-06
5794,PTPRH,59.4510003916,-5.2224327849,1.0045813682,-5.1986160106,2.00777801583747e-07,1.79164585224019e-06
85301,COL27A1,55.7377680497,-4.9627297146,0.9547204081,-5.1980974458,2.01338581378381e-07,1.79548635168324e-06
347902,AMIGO2,47.1979354205,-6.6157562135,1.27327,-5.1958784965,2.03755313612042e-07,1.81586207969204e-06
27133,KCNH5,30.9396891774,-7.5262902408,1.4490963155,-5.193781918,2.06064511588252e-07,1.83525372578178e-06
968,CD68,193.0406136745,-3.0027353332,0.5785364401,-5.1902267951,2.10038093361052e-07,1.86943407077461e-06
65108,MARCKSL1,118.631565769,2.9418185011,0.567055792,5.1878819379,2.12699372895492e-07,1.8918977166654e-06
11138,TBC1D8,242.3845669389,-2.4597290886,0.4745197854,-5.1836175525,2.17622956660635e-07,1.93444189171096e-06
1371,CPOX,360.4275434044,2.2087839705,0.4262203471,5.1822583913,2.19215235052138e-07,1.9473384331825e-06
9603,NFE2L3,85.3338666846,3.2936962708,0.6356101406,5.1819441828,2.19584934125083e-07,1.94936489875453e-06
29102,DROSHA,1479.361533422,-1.7313236897,0.3343816086,-5.1776881416,2.24652346958431e-07,1.9930658281383e-06
92856,IMP4,359.0169701317,2.0498695924,0.3959762281,5.1767491247,2.25785497582379e-07,2.00182905100565e-06
65986,ZBTB10,30.3448935089,9.1615447352,1.7714817428,5.171684536,2.31993007097344e-07,2.05554164396611e-06
9440,MED17,222.5319244039,-2.6893323144,0.5200875209,-5.1709225977,2.32941045620744e-07,2.06261431328104e-06
4040,LRP6,257.3467758796,-2.6774320337,0.5179116242,-5.1696697058,2.34508094440394e-07,2.07515549636876e-06
122416,ANKRD9,84.8586610561,-4.812640993,0.9309790545,-5.1694406761,2.34795651280673e-07,2.07636565348978e-06
195828,ZNF367,335.8504270683,-2.6008422207,0.503168406,-5.1689299042,2.35438175370118e-07,2.08071132007135e-06
339210,C17orf67,110.6254132558,-3.3993131053,0.6577272671,-5.1682715242,2.36268889138187e-07,2.08671349233078e-06
84733,CBX2,86.8819301487,-4.4698008864,0.8650257987,-5.1672457553,2.37568803152249e-07,2.09550599013665e-06
9435,CHST2,27.8735154294,9.2869260949,1.7972520304,5.1672920313,2.37510010961757e-07,2.09550599013665e-06
54507,ADAMTSL4,67.8682891047,-4.7252867963,0.9145131716,-5.1669969806,2.37885104577422e-07,2.09695262799393e-06
6385,SDC4,85.298810826,-4.2801030157,0.8285152386,-5.1659919047,2.39167142504579e-07,2.10690491691973e-06
7869,SEMA3B,325.6210897092,-6.8292172254,1.3222544482,-5.164828324,2.4065970113894e-07,2.11869784206014e-06
7375,USP4,482.4579913388,1.8866323969,0.365554046,5.1610217905,2.45605586760593e-07,2.16085835406173e-06
494470,RNF165,27.6312666063,-6.8017981187,1.3186640366,-5.15809784,2.49471257487668e-07,2.1934672696984e-06
26086,GPSM1,49.6850726782,-5.2685527091,1.0214399679,-5.157966082,2.49646827777258e-07,2.19361019251121e-06
667,DST,2378.6415578497,1.5365632523,0.29794917,5.1571321781,2.50760793485852e-07,2.20199321779764e-06
92335,STRADA,220.3552213039,2.3287107834,0.451643264,5.1560843899,2.52167283649148e-07,2.21293265045578e-06
6128,RPL6,5684.4991257397,1.5502399245,0.3007502168,5.1545762498,2.54205109384357e-07,2.22939500070905e-06
4345,CD200,28.399584509,9.1498601765,1.7754430997,5.1535643008,2.55581381151107e-07,2.24003821583042e-06
8622,PDE8B,67.5279347829,-5.3347347729,1.0352082979,-5.1532959925,2.55947491557509e-07,2.24181998171459e-06
159195,USP54,202.9611316944,-2.8369984229,0.5507021572,-5.1516021605,2.58270469427782e-07,2.26072860365616e-06
85453,TSPYL5,27.6293072781,9.1867102483,1.783949335,5.1496475086,2.60976457978906e-07,2.28296369117634e-06
100131564,CCDC18-AS1,133.7050503611,2.7508001698,0.5342177428,5.1492115474,2.61583720001756e-07,2.2868230099709e-06
4191,MDH2,731.8795426703,1.7649755564,0.3427830095,5.1489586919,2.61936554409866e-07,2.2884545797395e-06
27334,P2RY10,28.5255306638,9.1440867149,1.7761565729,5.1482436034,2.62936878388552e-07,2.29573739919592e-06
57181,SLC39A10,232.9080610208,-3.1234410463,0.6068581961,-5.1469042793,2.64820370322275e-07,2.31071716030888e-06
26249,KLHL3,132.9705120684,3.350494785,0.6512506001,5.1447089407,2.67935895630246e-07,2.33642137234506e-06
79191,IRX3,28.3550218286,-7.4106032205,1.4408010413,-5.1433910776,2.69823120272255e-07,2.35138895128398e-06
201895,SMIM14,84.9182101508,3.5003019507,0.6812049837,5.1383974491,2.77091341003933e-07,2.41299549459303e-06
716,C1S,78.6104088056,-4.9620392515,0.9656976941,-5.1382946046,2.77243000395538e-07,2.41299549459303e-06
9383,TSIX,236.8437441036,-2.8637597841,0.557352724,-5.138146206,2.7746197748019e-07,2.41337584834159e-06
8000,PSCA,33.4809683182,-6.1556490415,1.1982520674,-5.1371904201,2.78876342926012e-07,2.42414669554814e-06
8600,TNFSF11,27.3571993998,9.1692029446,1.7866334916,5.1321118671,2.8650911922112e-07,2.48892369877325e-06
163786,SASS6,255.9973312185,-2.5945347275,0.5060107432,-5.1274301231,2.93723943169964e-07,2.5499905255405e-06
23213,SULF1,40.6940655876,-5.6159060898,1.0955671718,-5.1260262579,2.95921353646259e-07,2.56744871982063e-06
10603,SH2B2,67.7681006438,3.7973970325,0.7408570811,5.1256809569,2.96464266146532e-07,2.57053934544811e-06
91768,CABLES1,232.3239831902,2.2887545807,0.446543265,5.1254934518,2.96759480938298e-07,2.57147973130234e-06
100506779,TSPOAP1-AS1,33.9642116961,5.9525608355,1.1618682887,5.1232664611,3.00287514547964e-07,2.60041433195655e-06
100129792,CCDC152,55.1823803686,4.4378559302,0.86633553,5.1225602282,3.01414773481623e-07,2.60689699501788e-06
79664,ICE2,381.4078225851,-2.168630006,0.4233475312,-5.1225762431,3.01389166024917e-07,2.60689699501788e-06
1173,AP2M1,1669.0427786292,-1.6316507366,0.3185653321,-5.121871629,3.02517819831825e-07,2.61479463983955e-06
23328,SASH1,55.62341361,-4.9288970319,0.9623469731,-5.1217462824,3.02719027665604e-07,2.61489227849919e-06
115701,ALPK2,47.6380029511,8.358385542,1.6322080589,5.1209069191,3.04069717230771e-07,2.6223529809809e-06
4841,NONO,6047.400870046,-1.5316727494,0.2990915039,-5.1210841146,3.0378409358082e-07,2.6223529809809e-06
5136,PDE1A,24.3881209269,-7.193917607,1.4048275459,-5.1208546046,3.0415409329846e-07,2.6223529809809e-06
29899,GPSM2,232.1993223628,-2.4647046669,0.4818589141,-5.1149923653,3.13753646402432e-07,2.70342550520343e-06
6697,SPR,74.7017593595,-4.3066724338,0.8422723972,-5.1131586979,3.16815916299885e-07,2.7281040347299e-06
23595,ORC3,584.9346499871,-1.9151966967,0.3746611148,-5.1118107025,3.19085485024033e-07,2.74593002705994e-06
5833,PCYT2,199.7210242435,2.4223065075,0.4740355021,5.1099685503,3.22212443893044e-07,2.7693777403017e-06
684,BST2,820.8153383958,1.7977340823,0.3518070893,5.1099995907,3.22159510203002e-07,2.7693777403017e-06
29941,PKN3,278.2392159413,-2.4792297854,0.4853437806,-5.1081931704,3.25254042642455e-07,2.79377599073235e-06
100526664,LY75-CD302,26.9174490098,9.1394383041,1.7911771266,5.1024760021,3.35238267772245e-07,2.8777404669302e-06
11213,IRAK3,26.8097372709,9.1403403844,1.7918771283,5.1009861336,3.37888320170266e-07,2.89768144877916e-06
374378,GALNT18,26.8744269659,9.1384323832,1.7915215395,5.1009335817,3.37982163319001e-07,2.89768144877916e-06
150726,FBXO41,227.1719607362,2.3610627104,0.4631582698,5.0977449058,3.43723575529975e-07,2.94507150682777e-06
57476,GRAMD1B,342.9510099263,-2.3315704461,0.4575122398,-5.0961925019,3.46552739748942e-07,2.96746559303681e-06
23670,TMEM2,97.8654114481,-4.1532336948,0.8156174109,-5.0921346688,3.54054473139665e-07,3.02981730308269e-06
22936,ELL2,1220.5852520163,-2.060206679,0.4046364254,-5.0915007884,3.55240395490149e-07,3.0380776431701e-06
6317,SERPINB3,292.4499118376,-10.2150122682,2.0063683727,-5.0912945038,3.55627158070031e-07,3.03949741742164e-06
29886,SNX8,426.3999531643,2.1705970723,0.4266910442,5.087046241,3.63683185170666e-07,3.10642293834671e-06
960,CD44,3425.6352365769,-1.5163762725,0.2981116648,-5.0866049592,3.64530020182843e-07,3.11172588214356e-06
386593,CHKB-CPT1B,30.7634411462,9.105317955,1.7901645101,5.0863023501,3.65111837081066e-07,3.11476139081115e-06
55748,CNDP2,585.8567644499,1.9577256888,0.384956245,5.0855797626,3.66504760570283e-07,3.12470838903543e-06
10313,RTN3,922.3381209595,-1.7229227738,0.3389355923,-5.0833338641,3.70866973825152e-07,3.15994267487532e-06
3899,AFF3,35.687983463,5.0815340438,0.9997717474,5.082694182,3.72118570180306e-07,3.16695400116161e-06
8797,TNFRSF10A,68.4497855816,-4.4841396232,0.8822395275,-5.082678211,3.72149871005845e-07,3.16695400116161e-06
10800,CYSLTR1,34.62038162,7.0979642711,1.3968028131,5.0815793071,3.74309674643791e-07,3.18336621999404e-06
728875,NA,52.5293444348,4.1772726309,0.8224050201,5.079337466,3.78753400412139e-07,3.21917010510786e-06
285972,LINC00996,49.0400861899,4.4789360445,0.8818588023,5.0789718637,3.79482900478309e-07,3.22338066421088e-06
4853,NOTCH2,275.2519043353,-2.4173085889,0.4759862349,-5.0785262508,3.80373882265234e-07,3.22895683409988e-06
3490,IGFBP7,28.6444268444,-7.407705056,1.4600696578,-5.0735285239,3.90505906669548e-07,3.31088413111638e-06
4591,TRIM37,361.9656884076,-2.1404648833,0.4218842855,-5.0735828679,3.9039434596526e-07,3.31088413111638e-06
9101,USP8,755.3236018357,-1.8352854784,0.3619349041,-5.0707612277,3.96227635594868e-07,3.35732819354199e-06
56603,CYP26B1,28.2549147965,-7.3877233966,1.4574481225,-5.0689443298,4.00028200093114e-07,3.38744667102219e-06
154467,CCDC167,67.7340158825,3.6440170971,0.7189162294,5.068764549,4.00406170087006e-07,3.38856334107436e-06
8698,S1PR4,33.0963332642,6.0989870391,1.2033692736,5.0682589067,4.0147107782164e-07,3.39548849540919e-06
4907,NT5E,263.1585292065,-2.677391674,0.5283194033,-5.0677519268,4.02541546076749e-07,3.40245214728714e-06
29893,PSMC3IP,306.9016045918,-2.5945867016,0.5125670058,-5.0619463838,4.14997746148288e-07,3.50558525565385e-06
84766,CRACR2A,26.1129762049,9.1047236705,1.7987550317,5.0616807235,4.15576547443428e-07,3.50832218378207e-06
3654,IRAK1,1306.581022549,-1.7243030414,0.3407252778,-5.0606842333,4.17754576287708e-07,3.52454826035873e-06
10086,HHLA1,130.1745498801,-3.6477517297,0.7208739739,-5.0601795344,4.18861894023872e-07,3.53172652713698e-06
9262,STK17B,135.6549985827,2.7648904169,0.5464258572,5.0599553087,4.19354757133855e-07,3.5337182686512e-06
93621,MRFAP1,1718.5574880558,-1.7973120972,0.3552204234,-5.0597093493,4.19896035739749e-07,3.53611530036734e-06
27348,TOR1B,269.3711442689,-2.3083779061,0.4564238855,-5.0575309033,4.24719618828399e-07,3.57339497809996e-06
51804,SIX4,36.3650480103,-5.5454352416,1.0964827583,-5.0574760067,4.24841860639816e-07,3.57339497809996e-06
64343,AZI2,720.5815819824,-1.92734264,0.3811307364,-5.0569068718,4.26111190556251e-07,3.58188338386387e-06
30001,ERO1A,642.0149606354,-1.8824965907,0.3723997242,-5.0550429241,4.30293979754846e-07,3.61483697818455e-06
65251,ZNF649,44.2737053471,8.2607130037,1.6350435314,5.0522893398,4.36545719173836e-07,3.66512073616131e-06
51807,TUBA8,44.9768788357,4.5648762563,0.9036586906,5.0515491122,4.38241220052189e-07,3.67711356422827e-06
51133,KCTD3,253.9213523674,-2.3778185439,0.4707848039,-5.0507546642,4.40067981118328e-07,3.68892917242638e-06
7075,TIE1,26.4797965355,9.2850323502,1.8383640701,5.0507037758,4.40185244411107e-07,3.68892917242638e-06
152926,PPM1K,114.6903749028,2.8630318336,0.5672565991,5.0471547412,4.48438141744364e-07,3.7558058234052e-06
26811,SNORD55,71.2823064297,3.6995372244,0.7330369224,5.0468634136,4.49122182476232e-07,3.75924822523722e-06
7531,YWHAE,5235.2116273373,-1.6036639111,0.3179047551,-5.0444791579,4.54758396880903e-07,3.80411200890228e-06
79915,ATAD5,398.5106167698,-2.3116990605,0.45833107,-5.0437319474,4.56538748881877e-07,3.81668611618371e-06
115557,ARHGEF25,27.2189346682,9.0457011049,1.7936442872,5.0431967861,4.57817988517524e-07,3.82505818197681e-06
51186,TCEAL9,104.2559137244,-3.7150086755,0.7369864065,-5.0408103093,4.63564789009977e-07,3.87072382042351e-06
2619,GAS1,27.4315181738,-7.3454571084,1.4573769951,-5.0401901039,4.65069639973252e-07,3.88093568047983e-06
203328,SUSD3,27.3121210455,9.0400524372,1.7947278135,5.037004703,4.72873166753895e-07,3.94366482921525e-06
80854,SETD7,113.744154919,-3.8100077228,0.7567069748,-5.03498428,4.77888049106557e-07,3.98307539234152e-06
79705,LRRK1,379.3938721292,1.9402052379,0.3855912946,5.0317661869,4.85981745714771e-07,4.04808388187942e-06
340533,KIAA2022,43.7884251464,8.2389504179,1.6384045622,5.0286422583,4.93964976704611e-07,4.11209417427194e-06
81624,DIAPH3,389.6556198597,-2.1255274732,0.422811138,-5.0271321682,4.97869227423173e-07,4.14209147576415e-06
115110,LOC115110,27.0240354212,9.0301892695,1.7965657791,5.0263616143,4.99872900513637e-07,4.15624998017649e-06
169714,QSOX2,434.4500148042,-2.0217600016,0.402519653,-5.0227609668,5.09339198550701e-07,4.23240279109511e-06
2696,GIPR,39.2950592838,5.8511149845,1.1656696857,5.0195308812,5.17978183994193e-07,4.30159325417131e-06
7187,TRAF3,674.20969181,1.720607989,0.3429192695,5.0175307774,5.23398187646858e-07,4.34398411435177e-06
8994,LIMD1,282.2781193957,2.1817215601,0.4350522147,5.0148499114,5.30748799390963e-07,4.40233748121335e-06
5818,NECTIN1,57.7402921374,3.9266922529,0.7832019458,5.0136395523,5.3409997989228e-07,4.42746696155136e-06
6144,RPL21,2963.0406091213,1.6001726856,0.3192869559,5.0117070421,5.39492948119846e-07,4.46948159004944e-06
5098,PCDHGC3,26.5168304238,8.9935509209,1.794737531,5.0110675047,5.41289210732562e-07,4.48166635151933e-06
10362,HMG20B,1621.5244688349,-2.0984216009,0.4188120115,-5.0104140834,5.43130424112096e-07,4.49420841923044e-06
56479,KCNQ5,32.7502865026,5.9514737214,1.188704752,5.0066879192,5.53745984977075e-07,4.57929637666628e-06
5244,ABCB4,26.1264215506,9.0116446324,1.8003290769,5.0055541224,5.57015588230486e-07,4.60080841892355e-06
653,BMP5,30.4003381301,-7.4584925505,1.4900359459,-5.00557894,5.56943821382633e-07,4.60080841892355e-06
4856,NOV,34.1141584961,-5.8983577263,1.178852319,-5.0034746772,5.63060654743129e-07,4.647950932349e-06
5122,PCSK1,29.4788548606,-6.2760661124,1.2548679008,-5.0013759283,5.69225947160867e-07,4.69602879955541e-06
54206,ERRFI1,465.9483939702,-5.9794205534,1.1963252132,-4.9981564273,5.78810234507409e-07,4.77223839457037e-06
55634,KRBOX4,243.834356447,-2.821073656,0.5645800939,-4.9967642973,5.83002540894737e-07,4.80392698119667e-06
23504,RIMBP2,25.0428909053,9.1244021827,1.8263714443,4.9959181147,5.85565050616996e-07,4.8221562092975e-06
260425,MAGI3,99.548810354,-3.9350038036,0.7877763175,-4.9950775574,5.881212727831e-07,4.84031189775882e-06
55251,PCMTD2,391.1141233337,-2.0995899202,0.4203636876,-4.9946985956,5.8927724996915e-07,4.84692858711184e-06
2886,GRB7,31.4730242927,-7.4966083575,1.5015783739,-4.9924855657,5.96071697341894e-07,4.89988728400032e-06
126731,CCSAP,185.232209935,-2.6445366364,0.5297963541,-4.9916097308,5.98781490827093e-07,4.9192257441517e-06
1073,CFL2,195.492700178,-2.8065945836,0.5628009037,-4.9868338252,6.13768121940667e-07,5.03934005426419e-06
1728,NQO1,250.3846517809,-2.7055121722,0.542813858,-4.9842356307,6.22072346930974e-07,5.10447803628879e-06
57532,NUFIP2,791.8089181879,-1.7442674144,0.3501647313,-4.9812766925,6.31661464997378e-07,5.18007546846272e-06
85415,RHPN2,212.1192346216,-2.6662894185,0.5356158059,-4.9779886799,6.42484128247109e-07,5.26256035802168e-06
8804,CREG1,148.9065151706,-2.8251048162,0.5675141357,-4.97803427,6.42332851621373e-07,5.26256035802168e-06
283663,LINC00926,59.67423259,4.1303693922,0.8299248008,4.9767995707,6.46441970123317e-07,5.29183084817357e-06
50848,F11R,281.7285969128,2.320260893,0.4662902725,4.976001066,6.49112896676867e-07,5.31053801208781e-06
54103,GSAP,39.1359189199,8.4375477612,1.6959811006,4.9750246382,6.52393415432987e-07,5.33235588127266e-06
8883,NAE1,536.31470519,-2.1153157457,0.4251910702,-4.9749768844,6.52554263922175e-07,5.33235588127266e-06
84447,SYVN1,206.3978004569,2.2712987596,0.4570268133,4.9697275818,6.70470337861297e-07,5.47550775920059e-06
64116,SLC39A8,406.6526317422,-2.4250987571,0.4880935089,-4.9685126161,6.74684114217243e-07,5.506654160437e-06
353116,RILPL1,69.4512683821,-4.3898025562,0.8838481506,-4.966693151,6.81042190372079e-07,5.55525469148883e-06
4217,MAP3K5,476.8733197988,1.956496583,0.3944607887,4.9599266623,7.0519797731035e-07,5.74888747755252e-06
23576,DDAH1,36.608723357,-5.4971847453,1.1089751757,-4.9569953104,7.1591703949564e-07,5.83281758391448e-06
1650,DDOST,612.7212674666,1.935143114,0.3907153324,4.9528210274,7.31452441924477e-07,5.95586556644478e-06
25987,TSKU,30.7059984709,-6.0111503255,1.2141685874,-4.9508366364,7.38951149648559e-07,6.01336783659043e-06
